client,reqID,url,elapsedTime,averageReqTime
client-1.rsx218-dox.cnam.fr,1604,host173.domain97.rsx218-dox.cnam.fr,19.032711ms,20.368303ms
client-1.rsx218-dox.cnam.fr,1605,host211.domain142.rsx218-dox.cnam.fr,20.46544ms,20.368363ms
client-1.rsx218-dox.cnam.fr,1606,host241.domain129.rsx218-dox.cnam.fr,19.843751ms,20.368036ms
client-1.rsx218-dox.cnam.fr,1607,host37.domain113.rsx218-dox.cnam.fr,40.655247ms,20.380660ms
client-1.rsx218-dox.cnam.fr,1608,host66.domain239.rsx218-dox.cnam.fr,19.096429ms,20.379861ms
client-1.rsx218-dox.cnam.fr,1609,host172.domain162.rsx218-dox.cnam.fr,19.665543ms,20.379417ms
client-1.rsx218-dox.cnam.fr,1610,host59.domain174.rsx218-dox.cnam.fr,20.290872ms,20.379361ms
client-1.rsx218-dox.cnam.fr,1611,host63.domain212.rsx218-dox.cnam.fr,17.932572ms,20.377842ms
client-1.rsx218-dox.cnam.fr,1612,host151.domain3.rsx218-dox.cnam.fr,20.358193ms,20.377830ms
client-1.rsx218-dox.cnam.fr,1613,host19.domain242.rsx218-dox.cnam.fr,19.424226ms,20.377239ms
client-1.rsx218-dox.cnam.fr,1614,host69.domain115.rsx218-dox.cnam.fr,20.559796ms,20.377351ms
client-1.rsx218-dox.cnam.fr,1615,host48.domain168.rsx218-dox.cnam.fr,22.859986ms,20.378888ms
client-1.rsx218-dox.cnam.fr,1616,host250.domain5.rsx218-dox.cnam.fr,23.479337ms,20.380806ms
client-1.rsx218-dox.cnam.fr,1617,host204.domain70.rsx218-dox.cnam.fr,20.252168ms,20.380727ms
client-1.rsx218-dox.cnam.fr,1618,host33.domain54.rsx218-dox.cnam.fr,20.759358ms,20.380960ms
client-1.rsx218-dox.cnam.fr,1619,host164.domain139.rsx218-dox.cnam.fr,20.84707ms,20.381248ms
client-1.rsx218-dox.cnam.fr,1620,host58.domain53.rsx218-dox.cnam.fr,20.344732ms,20.381225ms
client-1.rsx218-dox.cnam.fr,1621,host52.domain36.rsx218-dox.cnam.fr,19.894267ms,20.380925ms
client-1.rsx218-dox.cnam.fr,1622,host196.domain46.rsx218-dox.cnam.fr,18.966525ms,20.380052ms
client-1.rsx218-dox.cnam.fr,1623,host235.domain87.rsx218-dox.cnam.fr,19.503126ms,20.379512ms
client-1.rsx218-dox.cnam.fr,1624,host234.domain91.rsx218-dox.cnam.fr,20.937143ms,20.379855ms
client-1.rsx218-dox.cnam.fr,1625,host143.domain218.rsx218-dox.cnam.fr,20.287901ms,20.379798ms
client-1.rsx218-dox.cnam.fr,1626,host201.domain25.rsx218-dox.cnam.fr,19.147906ms,20.379040ms
client-1.rsx218-dox.cnam.fr,1627,host146.domain124.rsx218-dox.cnam.fr,21.119183ms,20.379495ms
client-1.rsx218-dox.cnam.fr,1628,host249.domain184.rsx218-dox.cnam.fr,19.208444ms,20.378775ms
client-1.rsx218-dox.cnam.fr,1629,host76.domain186.rsx218-dox.cnam.fr,22.957263ms,20.380358ms
client-1.rsx218-dox.cnam.fr,1630,host179.domain40.rsx218-dox.cnam.fr,18.821681ms,20.379401ms
client-1.rsx218-dox.cnam.fr,1631,host191.domain170.rsx218-dox.cnam.fr,19.805915ms,20.379049ms
client-1.rsx218-dox.cnam.fr,1632,host166.domain117.rsx218-dox.cnam.fr,19.65132ms,20.378603ms
client-1.rsx218-dox.cnam.fr,1633,host230.domain22.rsx218-dox.cnam.fr,19.56023ms,20.378102ms
client-1.rsx218-dox.cnam.fr,1634,host137.domain42.rsx218-dox.cnam.fr,20.781058ms,20.378348ms
client-1.rsx218-dox.cnam.fr,1635,host109.domain234.rsx218-dox.cnam.fr,19.885981ms,20.378046ms
client-1.rsx218-dox.cnam.fr,1636,host212.domain27.rsx218-dox.cnam.fr,19.807202ms,20.377697ms
client-1.rsx218-dox.cnam.fr,1637,host52.domain204.rsx218-dox.cnam.fr,18.771603ms,20.376716ms
client-1.rsx218-dox.cnam.fr,1638,host202.domain55.rsx218-dox.cnam.fr,19.935088ms,20.376446ms
client-1.rsx218-dox.cnam.fr,1639,host17.domain56.rsx218-dox.cnam.fr,20.210872ms,20.376345ms
client-1.rsx218-dox.cnam.fr,1640,host169.domain116.rsx218-dox.cnam.fr,19.164833ms,20.375605ms
client-1.rsx218-dox.cnam.fr,1641,host5.domain197.rsx218-dox.cnam.fr,18.432458ms,20.374421ms
client-1.rsx218-dox.cnam.fr,1642,host8.domain31.rsx218-dox.cnam.fr,19.570729ms,20.373931ms
client-1.rsx218-dox.cnam.fr,1643,host185.domain15.rsx218-dox.cnam.fr,19.700477ms,20.373521ms
client-1.rsx218-dox.cnam.fr,1644,host227.domain52.rsx218-dox.cnam.fr,18.744923ms,20.372530ms
client-1.rsx218-dox.cnam.fr,1645,host35.domain31.rsx218-dox.cnam.fr,19.076255ms,20.371742ms
client-1.rsx218-dox.cnam.fr,1646,host141.domain66.rsx218-dox.cnam.fr,17.371036ms,20.369919ms
client-1.rsx218-dox.cnam.fr,1647,host185.domain178.rsx218-dox.cnam.fr,19.517873ms,20.369401ms
client-1.rsx218-dox.cnam.fr,1648,host43.domain68.rsx218-dox.cnam.fr,18.646217ms,20.368355ms
client-1.rsx218-dox.cnam.fr,1649,host100.domain223.rsx218-dox.cnam.fr,21.131159ms,20.368817ms
client-1.rsx218-dox.cnam.fr,1650,host190.domain48.rsx218-dox.cnam.fr,18.05843ms,20.367417ms
client-1.rsx218-dox.cnam.fr,1651,host241.domain191.rsx218-dox.cnam.fr,18.563286ms,20.366324ms
client-1.rsx218-dox.cnam.fr,1652,host250.domain18.rsx218-dox.cnam.fr,20.994331ms,20.366704ms
client-1.rsx218-dox.cnam.fr,1653,host171.domain232.rsx218-dox.cnam.fr,19.372485ms,20.366102ms
client-1.rsx218-dox.cnam.fr,1654,host212.domain147.rsx218-dox.cnam.fr,20.493525ms,20.366179ms
client-1.rsx218-dox.cnam.fr,1655,host116.domain99.rsx218-dox.cnam.fr,20.39894ms,20.366198ms
client-1.rsx218-dox.cnam.fr,1656,host197.domain33.rsx218-dox.cnam.fr,18.433585ms,20.365031ms
client-1.rsx218-dox.cnam.fr,1657,host210.domain15.rsx218-dox.cnam.fr,20.94416ms,20.365380ms
client-1.rsx218-dox.cnam.fr,1658,host17.domain14.rsx218-dox.cnam.fr,18.797986ms,20.364434ms
client-1.rsx218-dox.cnam.fr,1659,host175.domain216.rsx218-dox.cnam.fr,19.771226ms,20.364077ms
client-1.rsx218-dox.cnam.fr,1660,host79.domain89.rsx218-dox.cnam.fr,19.422934ms,20.363509ms
client-1.rsx218-dox.cnam.fr,1661,host225.domain26.rsx218-dox.cnam.fr,18.752628ms,20.362539ms
client-1.rsx218-dox.cnam.fr,1662,host182.domain184.rsx218-dox.cnam.fr,20.072221ms,20.362364ms
client-1.rsx218-dox.cnam.fr,1663,host139.domain70.rsx218-dox.cnam.fr,18.83213ms,20.361444ms
client-1.rsx218-dox.cnam.fr,1664,host248.domain228.rsx218-dox.cnam.fr,19.962597ms,20.361204ms
client-1.rsx218-dox.cnam.fr,1665,host137.domain50.rsx218-dox.cnam.fr,20.540871ms,20.361311ms
client-1.rsx218-dox.cnam.fr,1666,host20.domain183.rsx218-dox.cnam.fr,19.175708ms,20.360599ms
client-1.rsx218-dox.cnam.fr,1667,host233.domain132.rsx218-dox.cnam.fr,18.772504ms,20.359646ms
client-1.rsx218-dox.cnam.fr,1668,host208.domain55.rsx218-dox.cnam.fr,19.727206ms,20.359267ms
client-1.rsx218-dox.cnam.fr,1669,host114.domain166.rsx218-dox.cnam.fr,18.277923ms,20.358019ms
client-1.rsx218-dox.cnam.fr,1670,host66.domain166.rsx218-dox.cnam.fr,17.863944ms,20.356525ms
client-1.rsx218-dox.cnam.fr,1671,host50.domain141.rsx218-dox.cnam.fr,35.155163ms,20.365381ms
client-1.rsx218-dox.cnam.fr,1672,host79.domain35.rsx218-dox.cnam.fr,35.773354ms,20.374596ms
client-1.rsx218-dox.cnam.fr,1673,host203.domain108.rsx218-dox.cnam.fr,17.731546ms,20.373016ms
client-1.rsx218-dox.cnam.fr,1674,host103.domain123.rsx218-dox.cnam.fr,19.505286ms,20.372498ms
client-1.rsx218-dox.cnam.fr,1675,host118.domain64.rsx218-dox.cnam.fr,18.954641ms,20.371651ms
client-1.rsx218-dox.cnam.fr,1676,host36.domain26.rsx218-dox.cnam.fr,22.758551ms,20.373075ms
client-1.rsx218-dox.cnam.fr,1677,host17.domain2.rsx218-dox.cnam.fr,18.304695ms,20.371841ms
client-1.rsx218-dox.cnam.fr,1678,host187.domain39.rsx218-dox.cnam.fr,19.337628ms,20.371224ms
client-1.rsx218-dox.cnam.fr,1679,host171.domain20.rsx218-dox.cnam.fr,18.379919ms,20.370038ms
client-1.rsx218-dox.cnam.fr,1680,host37.domain161.rsx218-dox.cnam.fr,18.470636ms,20.368907ms
client-1.rsx218-dox.cnam.fr,1681,host55.domain17.rsx218-dox.cnam.fr,19.509999ms,20.368395ms
client-1.rsx218-dox.cnam.fr,1682,host9.domain179.rsx218-dox.cnam.fr,18.962382ms,20.367559ms
client-1.rsx218-dox.cnam.fr,1683,host2.domain196.rsx218-dox.cnam.fr,18.416568ms,20.366399ms
client-1.rsx218-dox.cnam.fr,1684,host63.domain145.rsx218-dox.cnam.fr,19.005647ms,20.365591ms
client-1.rsx218-dox.cnam.fr,1685,host207.domain98.rsx218-dox.cnam.fr,19.892068ms,20.365310ms
client-1.rsx218-dox.cnam.fr,1686,host89.domain224.rsx218-dox.cnam.fr,19.846869ms,20.365002ms
client-1.rsx218-dox.cnam.fr,1687,host61.domain28.rsx218-dox.cnam.fr,20.150214ms,20.364874ms
client-1.rsx218-dox.cnam.fr,1688,host165.domain80.rsx218-dox.cnam.fr,20.263456ms,20.364814ms
client-1.rsx218-dox.cnam.fr,1689,host207.domain157.rsx218-dox.cnam.fr,19.516632ms,20.364311ms
client-1.rsx218-dox.cnam.fr,1690,host4.domain92.rsx218-dox.cnam.fr,27.754836ms,20.368684ms
client-1.rsx218-dox.cnam.fr,1691,host23.domain204.rsx218-dox.cnam.fr,19.808233ms,20.368352ms
client-1.rsx218-dox.cnam.fr,1692,host209.domain24.rsx218-dox.cnam.fr,19.627567ms,20.367914ms
client-1.rsx218-dox.cnam.fr,1693,host160.domain99.rsx218-dox.cnam.fr,20.288995ms,20.367867ms
client-1.rsx218-dox.cnam.fr,1694,host201.domain94.rsx218-dox.cnam.fr,18.493527ms,20.366760ms
client-1.rsx218-dox.cnam.fr,1695,host148.domain161.rsx218-dox.cnam.fr,20.988233ms,20.367127ms
client-1.rsx218-dox.cnam.fr,1696,host181.domain16.rsx218-dox.cnam.fr,20.673529ms,20.367307ms
client-1.rsx218-dox.cnam.fr,1697,host3.domain56.rsx218-dox.cnam.fr,19.935248ms,20.367052ms
client-1.rsx218-dox.cnam.fr,1698,host83.domain193.rsx218-dox.cnam.fr,19.191534ms,20.366360ms
client-1.rsx218-dox.cnam.fr,1699,host183.domain37.rsx218-dox.cnam.fr,19.551741ms,20.365880ms
client-1.rsx218-dox.cnam.fr,1700,host146.domain30.rsx218-dox.cnam.fr,20.759538ms,20.366111ms
client-1.rsx218-dox.cnam.fr,1701,host183.domain70.rsx218-dox.cnam.fr,20.254724ms,20.366045ms
client-1.rsx218-dox.cnam.fr,1702,host79.domain230.rsx218-dox.cnam.fr,20.394576ms,20.366062ms
client-1.rsx218-dox.cnam.fr,1703,host132.domain220.rsx218-dox.cnam.fr,26.070056ms,20.369411ms
client-1.rsx218-dox.cnam.fr,1704,host103.domain106.rsx218-dox.cnam.fr,19.709233ms,20.369023ms
client-1.rsx218-dox.cnam.fr,1705,host230.domain244.rsx218-dox.cnam.fr,21.287227ms,20.369562ms
client-1.rsx218-dox.cnam.fr,1706,host44.domain4.rsx218-dox.cnam.fr,20.414706ms,20.369588ms
client-1.rsx218-dox.cnam.fr,1707,host6.domain20.rsx218-dox.cnam.fr,21.728937ms,20.370384ms
client-1.rsx218-dox.cnam.fr,1708,host110.domain227.rsx218-dox.cnam.fr,19.971623ms,20.370150ms
client-1.rsx218-dox.cnam.fr,1709,host34.domain249.rsx218-dox.cnam.fr,20.259762ms,20.370085ms
client-1.rsx218-dox.cnam.fr,1710,host142.domain180.rsx218-dox.cnam.fr,19.023828ms,20.369297ms
client-1.rsx218-dox.cnam.fr,1711,host31.domain100.rsx218-dox.cnam.fr,17.872174ms,20.367838ms
client-1.rsx218-dox.cnam.fr,1712,host29.domain104.rsx218-dox.cnam.fr,20.403705ms,20.367858ms
client-1.rsx218-dox.cnam.fr,1713,host86.domain77.rsx218-dox.cnam.fr,20.035985ms,20.367664ms
client-1.rsx218-dox.cnam.fr,1714,host59.domain193.rsx218-dox.cnam.fr,18.959478ms,20.366842ms
client-1.rsx218-dox.cnam.fr,1715,host219.domain28.rsx218-dox.cnam.fr,21.263773ms,20.367364ms
client-1.rsx218-dox.cnam.fr,1716,host250.domain122.rsx218-dox.cnam.fr,24.83371ms,20.369967ms
client-1.rsx218-dox.cnam.fr,1717,host52.domain203.rsx218-dox.cnam.fr,18.083494ms,20.368635ms
client-1.rsx218-dox.cnam.fr,1718,host169.domain213.rsx218-dox.cnam.fr,21.113145ms,20.369068ms
client-1.rsx218-dox.cnam.fr,1719,host172.domain127.rsx218-dox.cnam.fr,19.576244ms,20.368607ms
client-1.rsx218-dox.cnam.fr,1720,host96.domain75.rsx218-dox.cnam.fr,18.494479ms,20.367517ms
client-1.rsx218-dox.cnam.fr,1721,host127.domain180.rsx218-dox.cnam.fr,20.305476ms,20.367481ms
client-1.rsx218-dox.cnam.fr,1722,host233.domain24.rsx218-dox.cnam.fr,18.277507ms,20.366267ms
client-1.rsx218-dox.cnam.fr,1723,host92.domain204.rsx218-dox.cnam.fr,20.714236ms,20.366468ms
client-1.rsx218-dox.cnam.fr,1724,host45.domain169.rsx218-dox.cnam.fr,21.941833ms,20.367382ms
client-1.rsx218-dox.cnam.fr,1725,host30.domain27.rsx218-dox.cnam.fr,19.986575ms,20.367161ms
client-1.rsx218-dox.cnam.fr,1726,host88.domain53.rsx218-dox.cnam.fr,20.90998ms,20.367475ms
client-1.rsx218-dox.cnam.fr,1727,host102.domain165.rsx218-dox.cnam.fr,19.612504ms,20.367037ms
client-1.rsx218-dox.cnam.fr,1728,host176.domain52.rsx218-dox.cnam.fr,18.66309ms,20.366051ms
client-1.rsx218-dox.cnam.fr,1729,host55.domain236.rsx218-dox.cnam.fr,19.219262ms,20.365388ms
client-1.rsx218-dox.cnam.fr,1730,host31.domain199.rsx218-dox.cnam.fr,23.894194ms,20.367427ms
client-1.rsx218-dox.cnam.fr,1731,host50.domain233.rsx218-dox.cnam.fr,19.157563ms,20.366728ms
client-1.rsx218-dox.cnam.fr,1732,host42.domain56.rsx218-dox.cnam.fr,18.425439ms,20.365607ms
client-1.rsx218-dox.cnam.fr,1733,host26.domain161.rsx218-dox.cnam.fr,20.238697ms,20.365533ms
client-1.rsx218-dox.cnam.fr,1734,host108.domain61.rsx218-dox.cnam.fr,21.05943ms,20.365933ms
client-1.rsx218-dox.cnam.fr,1735,host28.domain87.rsx218-dox.cnam.fr,19.091293ms,20.365198ms
client-1.rsx218-dox.cnam.fr,1736,host48.domain37.rsx218-dox.cnam.fr,19.816228ms,20.364882ms
client-1.rsx218-dox.cnam.fr,1737,host52.domain206.rsx218-dox.cnam.fr,20.466393ms,20.364940ms
client-1.rsx218-dox.cnam.fr,1738,host111.domain39.rsx218-dox.cnam.fr,23.431777ms,20.366704ms
client-1.rsx218-dox.cnam.fr,1739,host78.domain109.rsx218-dox.cnam.fr,39.627882ms,20.377780ms
client-1.rsx218-dox.cnam.fr,1740,host130.domain1.rsx218-dox.cnam.fr,19.435946ms,20.377238ms
client-1.rsx218-dox.cnam.fr,1741,host153.domain142.rsx218-dox.cnam.fr,21.817244ms,20.378065ms
client-1.rsx218-dox.cnam.fr,1742,host48.domain164.rsx218-dox.cnam.fr,17.058974ms,20.376159ms
client-1.rsx218-dox.cnam.fr,1743,host206.domain65.rsx218-dox.cnam.fr,24.788074ms,20.378690ms
client-1.rsx218-dox.cnam.fr,1744,host87.domain76.rsx218-dox.cnam.fr,20.252465ms,20.378618ms
client-1.rsx218-dox.cnam.fr,1745,host234.domain35.rsx218-dox.cnam.fr,22.276461ms,20.379705ms
client-1.rsx218-dox.cnam.fr,1746,host125.domain20.rsx218-dox.cnam.fr,21.681227ms,20.380450ms
client-1.rsx218-dox.cnam.fr,1747,host92.domain161.rsx218-dox.cnam.fr,40.428214ms,20.391926ms
client-1.rsx218-dox.cnam.fr,1748,host192.domain46.rsx218-dox.cnam.fr,33.174876ms,20.399238ms
client-1.rsx218-dox.cnam.fr,1749,host134.domain236.rsx218-dox.cnam.fr,17.465554ms,20.397560ms
client-1.rsx218-dox.cnam.fr,1750,host114.domain69.rsx218-dox.cnam.fr,17.19426ms,20.395730ms
client-1.rsx218-dox.cnam.fr,1751,host59.domain98.rsx218-dox.cnam.fr,36.126175ms,20.404713ms
client-1.rsx218-dox.cnam.fr,1752,host4.domain110.rsx218-dox.cnam.fr,18.758144ms,20.403773ms
client-1.rsx218-dox.cnam.fr,1753,host176.domain50.rsx218-dox.cnam.fr,20.512593ms,20.403835ms
client-1.rsx218-dox.cnam.fr,1754,host246.domain9.rsx218-dox.cnam.fr,18.454341ms,20.402723ms
client-1.rsx218-dox.cnam.fr,1755,host178.domain44.rsx218-dox.cnam.fr,23.174662ms,20.404303ms
client-1.rsx218-dox.cnam.fr,1756,host78.domain20.rsx218-dox.cnam.fr,23.02787ms,20.405796ms
client-1.rsx218-dox.cnam.fr,1757,host203.domain96.rsx218-dox.cnam.fr,17.000858ms,20.403858ms
client-1.rsx218-dox.cnam.fr,1758,host103.domain81.rsx218-dox.cnam.fr,20.053844ms,20.403658ms
client-1.rsx218-dox.cnam.fr,1759,host85.domain53.rsx218-dox.cnam.fr,26.972875ms,20.407392ms
client-1.rsx218-dox.cnam.fr,1760,host153.domain95.rsx218-dox.cnam.fr,17.9783ms,20.406012ms
client-1.rsx218-dox.cnam.fr,1761,host181.domain188.rsx218-dox.cnam.fr,21.866823ms,20.406841ms
client-1.rsx218-dox.cnam.fr,1762,host103.domain58.rsx218-dox.cnam.fr,20.442884ms,20.406861ms
client-1.rsx218-dox.cnam.fr,1763,host40.domain81.rsx218-dox.cnam.fr,20.889441ms,20.407134ms
client-1.rsx218-dox.cnam.fr,1764,host218.domain65.rsx218-dox.cnam.fr,19.416325ms,20.406573ms
client-1.rsx218-dox.cnam.fr,1765,host194.domain71.rsx218-dox.cnam.fr,21.086666ms,20.406958ms
client-1.rsx218-dox.cnam.fr,1766,host202.domain212.rsx218-dox.cnam.fr,21.785793ms,20.407738ms
client-1.rsx218-dox.cnam.fr,1767,host174.domain110.rsx218-dox.cnam.fr,20.793876ms,20.407956ms
client-1.rsx218-dox.cnam.fr,1768,host45.domain182.rsx218-dox.cnam.fr,22.060492ms,20.408890ms
client-1.rsx218-dox.cnam.fr,1769,host106.domain135.rsx218-dox.cnam.fr,21.319162ms,20.409405ms
client-1.rsx218-dox.cnam.fr,1770,host214.domain227.rsx218-dox.cnam.fr,22.71937ms,20.410710ms
client-1.rsx218-dox.cnam.fr,1771,host235.domain14.rsx218-dox.cnam.fr,21.405722ms,20.411271ms
client-1.rsx218-dox.cnam.fr,1772,host64.domain48.rsx218-dox.cnam.fr,23.924816ms,20.413253ms
client-1.rsx218-dox.cnam.fr,1773,host125.domain236.rsx218-dox.cnam.fr,21.3367ms,20.413774ms
client-1.rsx218-dox.cnam.fr,1774,host139.domain159.rsx218-dox.cnam.fr,19.429802ms,20.413219ms
client-1.rsx218-dox.cnam.fr,1775,host124.domain130.rsx218-dox.cnam.fr,20.232095ms,20.413117ms
client-1.rsx218-dox.cnam.fr,1776,host69.domain44.rsx218-dox.cnam.fr,21.091725ms,20.413498ms
client-1.rsx218-dox.cnam.fr,1777,host32.domain133.rsx218-dox.cnam.fr,18.286675ms,20.412301ms
client-1.rsx218-dox.cnam.fr,1778,host24.domain207.rsx218-dox.cnam.fr,20.7779ms,20.412506ms
client-1.rsx218-dox.cnam.fr,1779,host160.domain4.rsx218-dox.cnam.fr,21.957127ms,20.413374ms
client-1.rsx218-dox.cnam.fr,1780,host71.domain143.rsx218-dox.cnam.fr,20.248773ms,20.413281ms
client-1.rsx218-dox.cnam.fr,1781,host125.domain115.rsx218-dox.cnam.fr,19.364913ms,20.412692ms
client-1.rsx218-dox.cnam.fr,1782,host21.domain61.rsx218-dox.cnam.fr,19.518825ms,20.412190ms
client-1.rsx218-dox.cnam.fr,1783,host187.domain85.rsx218-dox.cnam.fr,29.272684ms,20.417159ms
client-1.rsx218-dox.cnam.fr,1784,host247.domain214.rsx218-dox.cnam.fr,20.629907ms,20.417278ms
client-1.rsx218-dox.cnam.fr,1785,host122.domain55.rsx218-dox.cnam.fr,19.843619ms,20.416956ms
client-1.rsx218-dox.cnam.fr,1786,host99.domain187.rsx218-dox.cnam.fr,19.912481ms,20.416674ms
client-1.rsx218-dox.cnam.fr,1787,host125.domain36.rsx218-dox.cnam.fr,23.048689ms,20.418146ms
client-1.rsx218-dox.cnam.fr,1788,host145.domain98.rsx218-dox.cnam.fr,24.77161ms,20.420581ms
client-1.rsx218-dox.cnam.fr,1789,host185.domain123.rsx218-dox.cnam.fr,24.828743ms,20.423044ms
client-1.rsx218-dox.cnam.fr,1790,host9.domain247.rsx218-dox.cnam.fr,17.463716ms,20.421391ms
client-1.rsx218-dox.cnam.fr,1791,host36.domain0.rsx218-dox.cnam.fr,23.133208ms,20.422905ms
client-1.rsx218-dox.cnam.fr,1792,host170.domain126.rsx218-dox.cnam.fr,17.92411ms,20.421510ms
client-1.rsx218-dox.cnam.fr,1793,host192.domain250.rsx218-dox.cnam.fr,19.920728ms,20.421230ms
client-1.rsx218-dox.cnam.fr,1794,host208.domain174.rsx218-dox.cnam.fr,18.45357ms,20.420133ms
client-1.rsx218-dox.cnam.fr,1795,host240.domain157.rsx218-dox.cnam.fr,20.389817ms,20.420116ms
client-1.rsx218-dox.cnam.fr,1796,host82.domain121.rsx218-dox.cnam.fr,19.71297ms,20.419722ms
client-1.rsx218-dox.cnam.fr,1797,host102.domain24.rsx218-dox.cnam.fr,18.753081ms,20.418794ms
client-1.rsx218-dox.cnam.fr,1798,host207.domain118.rsx218-dox.cnam.fr,17.233265ms,20.417022ms
client-1.rsx218-dox.cnam.fr,1799,host243.domain6.rsx218-dox.cnam.fr,19.499763ms,20.416512ms
client-1.rsx218-dox.cnam.fr,1800,host57.domain178.rsx218-dox.cnam.fr,19.927656ms,20.416240ms
client-1.rsx218-dox.cnam.fr,1801,host207.domain11.rsx218-dox.cnam.fr,16.758033ms,20.414209ms
client-1.rsx218-dox.cnam.fr,1802,host236.domain242.rsx218-dox.cnam.fr,17.874204ms,20.412799ms
client-1.rsx218-dox.cnam.fr,1803,host158.domain236.rsx218-dox.cnam.fr,17.645826ms,20.411264ms
client-1.rsx218-dox.cnam.fr,1804,host250.domain21.rsx218-dox.cnam.fr,16.962418ms,20.409352ms
client-1.rsx218-dox.cnam.fr,1805,host101.domain142.rsx218-dox.cnam.fr,20.786352ms,20.409561ms
client-1.rsx218-dox.cnam.fr,1806,host189.domain103.rsx218-dox.cnam.fr,32.264726ms,20.416125ms
client-1.rsx218-dox.cnam.fr,1807,host66.domain138.rsx218-dox.cnam.fr,17.409734ms,20.414460ms
client-1.rsx218-dox.cnam.fr,1808,host168.domain92.rsx218-dox.cnam.fr,18.817589ms,20.413577ms
client-1.rsx218-dox.cnam.fr,1809,host104.domain78.rsx218-dox.cnam.fr,16.158144ms,20.411224ms
client-1.rsx218-dox.cnam.fr,1810,host203.domain124.rsx218-dox.cnam.fr,26.358933ms,20.414510ms
client-1.rsx218-dox.cnam.fr,1811,host164.domain4.rsx218-dox.cnam.fr,18.13046ms,20.413248ms
client-1.rsx218-dox.cnam.fr,1812,host10.domain71.rsx218-dox.cnam.fr,20.781898ms,20.413451ms
client-1.rsx218-dox.cnam.fr,1813,host54.domain200.rsx218-dox.cnam.fr,20.239774ms,20.413355ms
client-1.rsx218-dox.cnam.fr,1814,host50.domain59.rsx218-dox.cnam.fr,25.745301ms,20.416294ms
client-1.rsx218-dox.cnam.fr,1815,host173.domain93.rsx218-dox.cnam.fr,20.838238ms,20.416527ms
client-1.rsx218-dox.cnam.fr,1816,host219.domain111.rsx218-dox.cnam.fr,19.720418ms,20.416143ms
client-1.rsx218-dox.cnam.fr,1817,host1.domain179.rsx218-dox.cnam.fr,17.785055ms,20.414695ms
client-1.rsx218-dox.cnam.fr,1818,host129.domain231.rsx218-dox.cnam.fr,16.975893ms,20.412803ms
client-1.rsx218-dox.cnam.fr,1819,host167.domain49.rsx218-dox.cnam.fr,30.718359ms,20.418468ms
client-1.rsx218-dox.cnam.fr,1820,host220.domain104.rsx218-dox.cnam.fr,26.054722ms,20.421565ms
client-1.rsx218-dox.cnam.fr,1821,host171.domain26.rsx218-dox.cnam.fr,22.544609ms,20.422730ms
client-1.rsx218-dox.cnam.fr,1822,host208.domain40.rsx218-dox.cnam.fr,20.504063ms,20.422775ms
client-1.rsx218-dox.cnam.fr,1823,host26.domain215.rsx218-dox.cnam.fr,19.392729ms,20.422210ms
client-1.rsx218-dox.cnam.fr,1824,host83.domain111.rsx218-dox.cnam.fr,19.041698ms,20.421452ms
client-1.rsx218-dox.cnam.fr,1825,host203.domain120.rsx218-dox.cnam.fr,21.275588ms,20.421920ms
client-1.rsx218-dox.cnam.fr,1826,host93.domain86.rsx218-dox.cnam.fr,21.580539ms,20.422554ms
client-1.rsx218-dox.cnam.fr,1827,host113.domain191.rsx218-dox.cnam.fr,20.076942ms,20.422365ms
client-1.rsx218-dox.cnam.fr,1828,host32.domain80.rsx218-dox.cnam.fr,20.953147ms,20.422655ms
client-1.rsx218-dox.cnam.fr,1829,host233.domain190.rsx218-dox.cnam.fr,19.996073ms,20.422422ms
client-1.rsx218-dox.cnam.fr,1830,host67.domain159.rsx218-dox.cnam.fr,19.823163ms,20.422094ms
client-1.rsx218-dox.cnam.fr,1831,host224.domain79.rsx218-dox.cnam.fr,20.973704ms,20.422395ms
client-1.rsx218-dox.cnam.fr,1832,host98.domain217.rsx218-dox.cnam.fr,20.963345ms,20.422690ms
client-1.rsx218-dox.cnam.fr,1833,host152.domain124.rsx218-dox.cnam.fr,22.519853ms,20.423834ms
client-1.rsx218-dox.cnam.fr,1834,host232.domain230.rsx218-dox.cnam.fr,19.417831ms,20.423285ms
client-1.rsx218-dox.cnam.fr,1835,host220.domain141.rsx218-dox.cnam.fr,26.37979ms,20.426530ms
client-1.rsx218-dox.cnam.fr,1836,host139.domain163.rsx218-dox.cnam.fr,20.317747ms,20.426471ms
client-1.rsx218-dox.cnam.fr,1837,host169.domain73.rsx218-dox.cnam.fr,38.076135ms,20.436078ms
client-1.rsx218-dox.cnam.fr,1838,host53.domain194.rsx218-dox.cnam.fr,26.240789ms,20.439236ms
client-1.rsx218-dox.cnam.fr,1839,host204.domain229.rsx218-dox.cnam.fr,18.836458ms,20.438364ms
client-1.rsx218-dox.cnam.fr,1840,host61.domain194.rsx218-dox.cnam.fr,17.714955ms,20.436884ms
client-1.rsx218-dox.cnam.fr,1841,host57.domain66.rsx218-dox.cnam.fr,18.911384ms,20.436055ms
client-1.rsx218-dox.cnam.fr,1842,host123.domain44.rsx218-dox.cnam.fr,19.951396ms,20.435792ms
client-1.rsx218-dox.cnam.fr,1843,host157.domain29.rsx218-dox.cnam.fr,18.086542ms,20.434517ms
client-1.rsx218-dox.cnam.fr,1844,host170.domain164.rsx218-dox.cnam.fr,19.706879ms,20.434121ms
