client,reqID,url,elapsedTime,averageReqTime
client-1.rsx218-dox.cnam.fr,1080,host1.domain120.rsx218-dox.cnam.fr,20.143043ms,20.995237ms
client-1.rsx218-dox.cnam.fr,1081,host31.domain231.rsx218-dox.cnam.fr,25.600427ms,20.999497ms
client-1.rsx218-dox.cnam.fr,1082,host135.domain26.rsx218-dox.cnam.fr,20.256655ms,20.998810ms
client-1.rsx218-dox.cnam.fr,1083,host188.domain113.rsx218-dox.cnam.fr,21.410626ms,20.999189ms
client-1.rsx218-dox.cnam.fr,1084,host73.domain178.rsx218-dox.cnam.fr,31.952601ms,21.009293ms
client-1.rsx218-dox.cnam.fr,1085,host4.domain88.rsx218-dox.cnam.fr,19.264781ms,21.007685ms
client-1.rsx218-dox.cnam.fr,1086,host216.domain240.rsx218-dox.cnam.fr,19.600564ms,21.006389ms
client-1.rsx218-dox.cnam.fr,1087,host219.domain194.rsx218-dox.cnam.fr,19.437036ms,21.004945ms
client-1.rsx218-dox.cnam.fr,1088,host93.domain126.rsx218-dox.cnam.fr,20.175125ms,21.004182ms
client-1.rsx218-dox.cnam.fr,1089,host227.domain210.rsx218-dox.cnam.fr,20.908851ms,21.004094ms
client-1.rsx218-dox.cnam.fr,1090,host40.domain221.rsx218-dox.cnam.fr,22.174773ms,21.005167ms
client-1.rsx218-dox.cnam.fr,1091,host228.domain189.rsx218-dox.cnam.fr,21.198077ms,21.005344ms
client-1.rsx218-dox.cnam.fr,1092,host35.domain62.rsx218-dox.cnam.fr,20.877286ms,21.005226ms
client-1.rsx218-dox.cnam.fr,1093,host14.domain163.rsx218-dox.cnam.fr,20.924623ms,21.005152ms
client-1.rsx218-dox.cnam.fr,1094,host239.domain146.rsx218-dox.cnam.fr,19.900632ms,21.004142ms
client-1.rsx218-dox.cnam.fr,1095,host52.domain211.rsx218-dox.cnam.fr,18.14386ms,21.001529ms
client-1.rsx218-dox.cnam.fr,1096,host107.domain135.rsx218-dox.cnam.fr,21.374804ms,21.001869ms
client-1.rsx218-dox.cnam.fr,1097,host194.domain236.rsx218-dox.cnam.fr,19.764019ms,21.000740ms
client-1.rsx218-dox.cnam.fr,1098,host77.domain95.rsx218-dox.cnam.fr,22.207099ms,21.001839ms
client-1.rsx218-dox.cnam.fr,1099,host180.domain145.rsx218-dox.cnam.fr,22.928596ms,21.003591ms
client-1.rsx218-dox.cnam.fr,1100,host149.domain68.rsx218-dox.cnam.fr,18.420966ms,21.001243ms
client-1.rsx218-dox.cnam.fr,1101,host131.domain213.rsx218-dox.cnam.fr,18.855483ms,20.999293ms
client-1.rsx218-dox.cnam.fr,1102,host224.domain218.rsx218-dox.cnam.fr,18.950217ms,20.997434ms
client-1.rsx218-dox.cnam.fr,1103,host215.domain183.rsx218-dox.cnam.fr,21.016965ms,20.997451ms
client-1.rsx218-dox.cnam.fr,1104,host71.domain210.rsx218-dox.cnam.fr,19.183402ms,20.995807ms
client-1.rsx218-dox.cnam.fr,1105,host41.domain214.rsx218-dox.cnam.fr,20.317788ms,20.995193ms
client-1.rsx218-dox.cnam.fr,1106,host198.domain248.rsx218-dox.cnam.fr,16.794356ms,20.991394ms
client-1.rsx218-dox.cnam.fr,1107,host199.domain181.rsx218-dox.cnam.fr,18.081636ms,20.988765ms
client-1.rsx218-dox.cnam.fr,1108,host209.domain246.rsx218-dox.cnam.fr,23.439066ms,20.990977ms
client-1.rsx218-dox.cnam.fr,1109,host150.domain82.rsx218-dox.cnam.fr,21.400598ms,20.991345ms
client-1.rsx218-dox.cnam.fr,1110,host29.domain214.rsx218-dox.cnam.fr,17.662917ms,20.988346ms
client-1.rsx218-dox.cnam.fr,1111,host71.domain186.rsx218-dox.cnam.fr,18.580911ms,20.986178ms
client-1.rsx218-dox.cnam.fr,1112,host189.domain71.rsx218-dox.cnam.fr,22.356957ms,20.987410ms
client-1.rsx218-dox.cnam.fr,1113,host8.domain64.rsx218-dox.cnam.fr,22.202454ms,20.988501ms
client-1.rsx218-dox.cnam.fr,1114,host17.domain160.rsx218-dox.cnam.fr,26.511131ms,20.993459ms
client-1.rsx218-dox.cnam.fr,1115,host199.domain196.rsx218-dox.cnam.fr,21.129836ms,20.993580ms
client-1.rsx218-dox.cnam.fr,1116,host11.domain34.rsx218-dox.cnam.fr,18.886999ms,20.991692ms
client-1.rsx218-dox.cnam.fr,1117,host38.domain236.rsx218-dox.cnam.fr,21.459618ms,20.992110ms
client-1.rsx218-dox.cnam.fr,1118,host208.domain64.rsx218-dox.cnam.fr,29.396567ms,20.999627ms
client-1.rsx218-dox.cnam.fr,1119,host104.domain2.rsx218-dox.cnam.fr,18.492414ms,20.997386ms
client-1.rsx218-dox.cnam.fr,1120,host44.domain205.rsx218-dox.cnam.fr,18.310712ms,20.994987ms
client-1.rsx218-dox.cnam.fr,1121,host52.domain146.rsx218-dox.cnam.fr,17.862235ms,20.992192ms
client-1.rsx218-dox.cnam.fr,1122,host159.domain218.rsx218-dox.cnam.fr,19.618679ms,20.990967ms
client-1.rsx218-dox.cnam.fr,1123,host120.domain158.rsx218-dox.cnam.fr,18.229018ms,20.988508ms
client-1.rsx218-dox.cnam.fr,1124,host129.domain175.rsx218-dox.cnam.fr,18.056474ms,20.985899ms
client-1.rsx218-dox.cnam.fr,1125,host10.domain202.rsx218-dox.cnam.fr,18.529443ms,20.983715ms
client-1.rsx218-dox.cnam.fr,1126,host48.domain9.rsx218-dox.cnam.fr,18.34506ms,20.981371ms
client-1.rsx218-dox.cnam.fr,1127,host23.domain144.rsx218-dox.cnam.fr,21.849894ms,20.982141ms
client-1.rsx218-dox.cnam.fr,1128,host150.domain198.rsx218-dox.cnam.fr,19.114547ms,20.980485ms
client-1.rsx218-dox.cnam.fr,1129,host156.domain233.rsx218-dox.cnam.fr,18.801406ms,20.978554ms
client-1.rsx218-dox.cnam.fr,1130,host1.domain211.rsx218-dox.cnam.fr,17.854308ms,20.975789ms
client-1.rsx218-dox.cnam.fr,1131,host119.domain77.rsx218-dox.cnam.fr,21.127101ms,20.975923ms
client-1.rsx218-dox.cnam.fr,1132,host206.domain10.rsx218-dox.cnam.fr,20.859413ms,20.975820ms
client-1.rsx218-dox.cnam.fr,1133,host189.domain127.rsx218-dox.cnam.fr,18.693817ms,20.973805ms
client-1.rsx218-dox.cnam.fr,1134,host130.domain145.rsx218-dox.cnam.fr,18.20537ms,20.971363ms
client-1.rsx218-dox.cnam.fr,1135,host230.domain27.rsx218-dox.cnam.fr,19.632408ms,20.970183ms
client-1.rsx218-dox.cnam.fr,1136,host171.domain203.rsx218-dox.cnam.fr,19.303304ms,20.968716ms
client-1.rsx218-dox.cnam.fr,1137,host152.domain32.rsx218-dox.cnam.fr,18.609529ms,20.966640ms
client-1.rsx218-dox.cnam.fr,1138,host74.domain45.rsx218-dox.cnam.fr,18.773409ms,20.964713ms
client-1.rsx218-dox.cnam.fr,1139,host208.domain58.rsx218-dox.cnam.fr,18.920304ms,20.962917ms
client-1.rsx218-dox.cnam.fr,1140,host183.domain34.rsx218-dox.cnam.fr,24.162582ms,20.965724ms
client-1.rsx218-dox.cnam.fr,1141,host111.domain196.rsx218-dox.cnam.fr,18.244319ms,20.963338ms
client-1.rsx218-dox.cnam.fr,1142,host145.domain170.rsx218-dox.cnam.fr,21.445171ms,20.963760ms
client-1.rsx218-dox.cnam.fr,1143,host171.domain71.rsx218-dox.cnam.fr,19.881926ms,20.962813ms
client-1.rsx218-dox.cnam.fr,1144,host5.domain84.rsx218-dox.cnam.fr,21.464414ms,20.963251ms
client-1.rsx218-dox.cnam.fr,1145,host6.domain87.rsx218-dox.cnam.fr,25.882638ms,20.967547ms
client-1.rsx218-dox.cnam.fr,1146,host4.domain121.rsx218-dox.cnam.fr,19.201912ms,20.966005ms
client-1.rsx218-dox.cnam.fr,1147,host11.domain54.rsx218-dox.cnam.fr,18.667674ms,20.964001ms
client-1.rsx218-dox.cnam.fr,1148,host180.domain85.rsx218-dox.cnam.fr,23.318447ms,20.966051ms
client-1.rsx218-dox.cnam.fr,1149,host44.domain69.rsx218-dox.cnam.fr,20.663064ms,20.965788ms
client-1.rsx218-dox.cnam.fr,1150,host50.domain166.rsx218-dox.cnam.fr,19.324393ms,20.964360ms
client-1.rsx218-dox.cnam.fr,1151,host74.domain117.rsx218-dox.cnam.fr,20.899669ms,20.964303ms
client-1.rsx218-dox.cnam.fr,1152,host111.domain202.rsx218-dox.cnam.fr,34.932341ms,20.976428ms
client-1.rsx218-dox.cnam.fr,1153,host125.domain88.rsx218-dox.cnam.fr,20.688647ms,20.976178ms
client-1.rsx218-dox.cnam.fr,1154,host211.domain166.rsx218-dox.cnam.fr,20.008169ms,20.975339ms
client-1.rsx218-dox.cnam.fr,1155,host240.domain130.rsx218-dox.cnam.fr,20.415422ms,20.974854ms
client-1.rsx218-dox.cnam.fr,1156,host179.domain88.rsx218-dox.cnam.fr,20.82301ms,20.974722ms
client-1.rsx218-dox.cnam.fr,1157,host71.domain227.rsx218-dox.cnam.fr,19.759684ms,20.973672ms
client-1.rsx218-dox.cnam.fr,1158,host79.domain132.rsx218-dox.cnam.fr,43.475765ms,20.993103ms
client-1.rsx218-dox.cnam.fr,1159,host181.domain232.rsx218-dox.cnam.fr,18.743843ms,20.991161ms
client-1.rsx218-dox.cnam.fr,1160,host237.domain2.rsx218-dox.cnam.fr,20.287009ms,20.990554ms
client-1.rsx218-dox.cnam.fr,1161,host125.domain236.rsx218-dox.cnam.fr,20.83795ms,20.990422ms
client-1.rsx218-dox.cnam.fr,1162,host189.domain113.rsx218-dox.cnam.fr,19.634683ms,20.989255ms
client-1.rsx218-dox.cnam.fr,1163,host168.domain43.rsx218-dox.cnam.fr,18.631375ms,20.987227ms
client-1.rsx218-dox.cnam.fr,1164,host207.domain102.rsx218-dox.cnam.fr,20.867228ms,20.987124ms
client-1.rsx218-dox.cnam.fr,1165,host100.domain59.rsx218-dox.cnam.fr,22.341159ms,20.988286ms
client-1.rsx218-dox.cnam.fr,1166,host151.domain192.rsx218-dox.cnam.fr,18.966091ms,20.986551ms
client-1.rsx218-dox.cnam.fr,1167,host28.domain60.rsx218-dox.cnam.fr,19.399884ms,20.985191ms
client-1.rsx218-dox.cnam.fr,1168,host39.domain44.rsx218-dox.cnam.fr,20.491165ms,20.984768ms
client-1.rsx218-dox.cnam.fr,1169,host174.domain137.rsx218-dox.cnam.fr,20.590879ms,20.984430ms
client-1.rsx218-dox.cnam.fr,1170,host38.domain104.rsx218-dox.cnam.fr,19.770583ms,20.983392ms
client-1.rsx218-dox.cnam.fr,1171,host217.domain91.rsx218-dox.cnam.fr,19.801569ms,20.982383ms
client-1.rsx218-dox.cnam.fr,1172,host131.domain211.rsx218-dox.cnam.fr,21.021727ms,20.982416ms
client-1.rsx218-dox.cnam.fr,1173,host198.domain129.rsx218-dox.cnam.fr,20.967123ms,20.982402ms
client-1.rsx218-dox.cnam.fr,1174,host146.domain237.rsx218-dox.cnam.fr,20.0248ms,20.981586ms
client-1.rsx218-dox.cnam.fr,1175,host248.domain156.rsx218-dox.cnam.fr,18.780752ms,20.979712ms
client-1.rsx218-dox.cnam.fr,1176,host63.domain180.rsx218-dox.cnam.fr,20.461992ms,20.979271ms
client-1.rsx218-dox.cnam.fr,1177,host119.domain208.rsx218-dox.cnam.fr,20.404564ms,20.978782ms
client-1.rsx218-dox.cnam.fr,1178,host165.domain47.rsx218-dox.cnam.fr,19.217548ms,20.977287ms
client-1.rsx218-dox.cnam.fr,1179,host20.domain159.rsx218-dox.cnam.fr,18.950896ms,20.975567ms
client-1.rsx218-dox.cnam.fr,1180,host176.domain114.rsx218-dox.cnam.fr,20.458846ms,20.975129ms
client-1.rsx218-dox.cnam.fr,1181,host173.domain212.rsx218-dox.cnam.fr,23.006194ms,20.976848ms
client-1.rsx218-dox.cnam.fr,1182,host75.domain247.rsx218-dox.cnam.fr,20.657504ms,20.976578ms
client-1.rsx218-dox.cnam.fr,1183,host131.domain242.rsx218-dox.cnam.fr,21.486375ms,20.977008ms
client-1.rsx218-dox.cnam.fr,1184,host194.domain147.rsx218-dox.cnam.fr,21.409328ms,20.977373ms
client-1.rsx218-dox.cnam.fr,1185,host119.domain67.rsx218-dox.cnam.fr,21.957079ms,20.978200ms
client-1.rsx218-dox.cnam.fr,1186,host81.domain56.rsx218-dox.cnam.fr,31.59759ms,20.987153ms
client-1.rsx218-dox.cnam.fr,1187,host103.domain167.rsx218-dox.cnam.fr,20.939569ms,20.987113ms
client-1.rsx218-dox.cnam.fr,1188,host158.domain235.rsx218-dox.cnam.fr,21.794453ms,20.987792ms
client-1.rsx218-dox.cnam.fr,1189,host167.domain48.rsx218-dox.cnam.fr,21.621438ms,20.988325ms
client-1.rsx218-dox.cnam.fr,1190,host54.domain240.rsx218-dox.cnam.fr,20.260464ms,20.987713ms
client-1.rsx218-dox.cnam.fr,1191,host98.domain199.rsx218-dox.cnam.fr,19.569826ms,20.986521ms
client-1.rsx218-dox.cnam.fr,1192,host120.domain103.rsx218-dox.cnam.fr,21.751261ms,20.987163ms
client-1.rsx218-dox.cnam.fr,1193,host51.domain185.rsx218-dox.cnam.fr,21.032511ms,20.987200ms
client-1.rsx218-dox.cnam.fr,1194,host154.domain48.rsx218-dox.cnam.fr,20.67102ms,20.986936ms
client-1.rsx218-dox.cnam.fr,1195,host84.domain68.rsx218-dox.cnam.fr,20.771868ms,20.986755ms
client-1.rsx218-dox.cnam.fr,1196,host59.domain58.rsx218-dox.cnam.fr,19.939396ms,20.985879ms
client-1.rsx218-dox.cnam.fr,1197,host101.domain103.rsx218-dox.cnam.fr,21.053135ms,20.985935ms
client-1.rsx218-dox.cnam.fr,1198,host226.domain227.rsx218-dox.cnam.fr,20.77278ms,20.985756ms
client-1.rsx218-dox.cnam.fr,1199,host7.domain88.rsx218-dox.cnam.fr,20.652375ms,20.985478ms
client-1.rsx218-dox.cnam.fr,1200,host153.domain163.rsx218-dox.cnam.fr,21.006042ms,20.985495ms
client-1.rsx218-dox.cnam.fr,1201,host174.domain86.rsx218-dox.cnam.fr,21.929437ms,20.986281ms
client-1.rsx218-dox.cnam.fr,1202,host88.domain115.rsx218-dox.cnam.fr,19.420766ms,20.984978ms
client-1.rsx218-dox.cnam.fr,1203,host250.domain166.rsx218-dox.cnam.fr,21.931019ms,20.985764ms
client-1.rsx218-dox.cnam.fr,1204,host128.domain86.rsx218-dox.cnam.fr,20.852838ms,20.985653ms
client-1.rsx218-dox.cnam.fr,1205,host225.domain234.rsx218-dox.cnam.fr,20.431885ms,20.985193ms
client-1.rsx218-dox.cnam.fr,1206,host2.domain234.rsx218-dox.cnam.fr,22.459383ms,20.986415ms
client-1.rsx218-dox.cnam.fr,1207,host64.domain96.rsx218-dox.cnam.fr,19.861604ms,20.985482ms
client-1.rsx218-dox.cnam.fr,1208,host110.domain112.rsx218-dox.cnam.fr,20.144548ms,20.984786ms
client-1.rsx218-dox.cnam.fr,1209,host110.domain36.rsx218-dox.cnam.fr,22.244632ms,20.985827ms
client-1.rsx218-dox.cnam.fr,1210,host237.domain25.rsx218-dox.cnam.fr,21.936166ms,20.986612ms
client-1.rsx218-dox.cnam.fr,1211,host105.domain53.rsx218-dox.cnam.fr,21.065196ms,20.986677ms
client-1.rsx218-dox.cnam.fr,1212,host55.domain148.rsx218-dox.cnam.fr,20.655318ms,20.986403ms
client-1.rsx218-dox.cnam.fr,1213,host173.domain92.rsx218-dox.cnam.fr,22.421592ms,20.987586ms
client-1.rsx218-dox.cnam.fr,1214,host12.domain171.rsx218-dox.cnam.fr,21.200817ms,20.987761ms
client-1.rsx218-dox.cnam.fr,1215,host145.domain28.rsx218-dox.cnam.fr,21.228838ms,20.987959ms
client-1.rsx218-dox.cnam.fr,1216,host18.domain246.rsx218-dox.cnam.fr,19.412068ms,20.986663ms
client-1.rsx218-dox.cnam.fr,1217,host48.domain152.rsx218-dox.cnam.fr,20.639434ms,20.986377ms
client-1.rsx218-dox.cnam.fr,1218,host121.domain84.rsx218-dox.cnam.fr,24.334514ms,20.989126ms
client-1.rsx218-dox.cnam.fr,1219,host156.domain113.rsx218-dox.cnam.fr,22.707488ms,20.990535ms
client-1.rsx218-dox.cnam.fr,1220,host92.domain13.rsx218-dox.cnam.fr,19.671917ms,20.989453ms
client-1.rsx218-dox.cnam.fr,1221,host179.domain62.rsx218-dox.cnam.fr,20.261783ms,20.988857ms
client-1.rsx218-dox.cnam.fr,1222,host33.domain197.rsx218-dox.cnam.fr,21.530658ms,20.989300ms
client-1.rsx218-dox.cnam.fr,1223,host233.domain74.rsx218-dox.cnam.fr,21.752066ms,20.989923ms
client-1.rsx218-dox.cnam.fr,1224,host207.domain159.rsx218-dox.cnam.fr,20.276042ms,20.989340ms
client-1.rsx218-dox.cnam.fr,1225,host198.domain87.rsx218-dox.cnam.fr,20.979469ms,20.989331ms
client-1.rsx218-dox.cnam.fr,1226,host11.domain184.rsx218-dox.cnam.fr,21.041362ms,20.989374ms
client-1.rsx218-dox.cnam.fr,1227,host173.domain11.rsx218-dox.cnam.fr,20.039235ms,20.988599ms
client-1.rsx218-dox.cnam.fr,1228,host227.domain6.rsx218-dox.cnam.fr,22.436705ms,20.989778ms
client-1.rsx218-dox.cnam.fr,1229,host48.domain40.rsx218-dox.cnam.fr,21.73512ms,20.990384ms
client-1.rsx218-dox.cnam.fr,1230,host116.domain115.rsx218-dox.cnam.fr,20.483999ms,20.989972ms
client-1.rsx218-dox.cnam.fr,1231,host142.domain168.rsx218-dox.cnam.fr,29.123034ms,20.996578ms
client-1.rsx218-dox.cnam.fr,1232,host93.domain101.rsx218-dox.cnam.fr,20.988454ms,20.996571ms
client-1.rsx218-dox.cnam.fr,1233,host213.domain181.rsx218-dox.cnam.fr,20.326052ms,20.996028ms
client-1.rsx218-dox.cnam.fr,1234,host151.domain213.rsx218-dox.cnam.fr,20.909376ms,20.995957ms
client-1.rsx218-dox.cnam.fr,1235,host233.domain90.rsx218-dox.cnam.fr,20.449959ms,20.995514ms
client-1.rsx218-dox.cnam.fr,1236,host146.domain191.rsx218-dox.cnam.fr,20.334589ms,20.994979ms
client-1.rsx218-dox.cnam.fr,1237,host36.domain38.rsx218-dox.cnam.fr,21.990053ms,20.995783ms
client-1.rsx218-dox.cnam.fr,1238,host75.domain112.rsx218-dox.cnam.fr,19.875674ms,20.994878ms
client-1.rsx218-dox.cnam.fr,1239,host136.domain195.rsx218-dox.cnam.fr,21.809124ms,20.995535ms
client-1.rsx218-dox.cnam.fr,1240,host10.domain104.rsx218-dox.cnam.fr,21.898823ms,20.996263ms
client-1.rsx218-dox.cnam.fr,1241,host132.domain132.rsx218-dox.cnam.fr,19.438517ms,20.995007ms
client-1.rsx218-dox.cnam.fr,1242,host6.domain244.rsx218-dox.cnam.fr,20.258845ms,20.994414ms
client-1.rsx218-dox.cnam.fr,1243,host72.domain7.rsx218-dox.cnam.fr,20.257274ms,20.993821ms
client-1.rsx218-dox.cnam.fr,1244,host12.domain175.rsx218-dox.cnam.fr,20.926392ms,20.993766ms
client-1.rsx218-dox.cnam.fr,1245,host214.domain117.rsx218-dox.cnam.fr,20.866022ms,20.993663ms
client-1.rsx218-dox.cnam.fr,1246,host190.domain16.rsx218-dox.cnam.fr,24.304121ms,20.996320ms
client-1.rsx218-dox.cnam.fr,1247,host33.domain97.rsx218-dox.cnam.fr,20.642456ms,20.996036ms
client-1.rsx218-dox.cnam.fr,1248,host165.domain167.rsx218-dox.cnam.fr,24.161933ms,20.998572ms
client-1.rsx218-dox.cnam.fr,1249,host16.domain108.rsx218-dox.cnam.fr,22.038896ms,20.999404ms
client-1.rsx218-dox.cnam.fr,1250,host151.domain143.rsx218-dox.cnam.fr,21.575182ms,20.999865ms
client-1.rsx218-dox.cnam.fr,1251,host104.domain171.rsx218-dox.cnam.fr,41.910366ms,21.016580ms
client-1.rsx218-dox.cnam.fr,1252,host166.domain123.rsx218-dox.cnam.fr,17.477744ms,21.013752ms
client-1.rsx218-dox.cnam.fr,1253,host117.domain205.rsx218-dox.cnam.fr,19.020565ms,21.012161ms
client-1.rsx218-dox.cnam.fr,1254,host159.domain248.rsx218-dox.cnam.fr,20.615613ms,21.011844ms
client-1.rsx218-dox.cnam.fr,1255,host243.domain191.rsx218-dox.cnam.fr,18.683158ms,21.009989ms
client-1.rsx218-dox.cnam.fr,1256,host70.domain88.rsx218-dox.cnam.fr,19.351459ms,21.008668ms
client-1.rsx218-dox.cnam.fr,1257,host148.domain16.rsx218-dox.cnam.fr,19.983961ms,21.007852ms
client-1.rsx218-dox.cnam.fr,1258,host229.domain236.rsx218-dox.cnam.fr,19.847232ms,21.006929ms
client-1.rsx218-dox.cnam.fr,1259,host98.domain236.rsx218-dox.cnam.fr,19.504622ms,21.005736ms
client-1.rsx218-dox.cnam.fr,1260,host135.domain216.rsx218-dox.cnam.fr,20.497743ms,21.005332ms
client-1.rsx218-dox.cnam.fr,1261,host118.domain76.rsx218-dox.cnam.fr,21.553398ms,21.005766ms
client-1.rsx218-dox.cnam.fr,1262,host149.domain78.rsx218-dox.cnam.fr,18.485482ms,21.003769ms
client-1.rsx218-dox.cnam.fr,1263,host57.domain94.rsx218-dox.cnam.fr,24.078071ms,21.006203ms
client-1.rsx218-dox.cnam.fr,1264,host121.domain152.rsx218-dox.cnam.fr,23.145347ms,21.007895ms
client-1.rsx218-dox.cnam.fr,1265,host216.domain59.rsx218-dox.cnam.fr,23.279413ms,21.009690ms
client-1.rsx218-dox.cnam.fr,1266,host194.domain41.rsx218-dox.cnam.fr,23.247069ms,21.011457ms
client-1.rsx218-dox.cnam.fr,1267,host120.domain48.rsx218-dox.cnam.fr,20.613923ms,21.011143ms
client-1.rsx218-dox.cnam.fr,1268,host78.domain202.rsx218-dox.cnam.fr,20.668299ms,21.010872ms
client-1.rsx218-dox.cnam.fr,1269,host227.domain94.rsx218-dox.cnam.fr,23.080809ms,21.012503ms
client-1.rsx218-dox.cnam.fr,1270,host30.domain209.rsx218-dox.cnam.fr,20.561309ms,21.012147ms
client-1.rsx218-dox.cnam.fr,1271,host214.domain238.rsx218-dox.cnam.fr,23.863785ms,21.014390ms
client-1.rsx218-dox.cnam.fr,1272,host118.domain143.rsx218-dox.cnam.fr,20.735883ms,21.014171ms
client-1.rsx218-dox.cnam.fr,1273,host101.domain171.rsx218-dox.cnam.fr,21.240894ms,21.014348ms
client-1.rsx218-dox.cnam.fr,1274,host52.domain27.rsx218-dox.cnam.fr,22.486534ms,21.015503ms
client-1.rsx218-dox.cnam.fr,1275,host110.domain47.rsx218-dox.cnam.fr,29.125512ms,21.021864ms
client-1.rsx218-dox.cnam.fr,1276,host87.domain245.rsx218-dox.cnam.fr,20.727899ms,21.021632ms
client-1.rsx218-dox.cnam.fr,1277,host218.domain49.rsx218-dox.cnam.fr,21.272358ms,21.021829ms
client-1.rsx218-dox.cnam.fr,1278,host36.domain197.rsx218-dox.cnam.fr,22.426065ms,21.022927ms
client-1.rsx218-dox.cnam.fr,1279,host31.domain199.rsx218-dox.cnam.fr,23.567726ms,21.024916ms
client-1.rsx218-dox.cnam.fr,1280,host153.domain179.rsx218-dox.cnam.fr,20.296967ms,21.024347ms
client-1.rsx218-dox.cnam.fr,1281,host124.domain95.rsx218-dox.cnam.fr,20.564814ms,21.023988ms
client-1.rsx218-dox.cnam.fr,1282,host171.domain111.rsx218-dox.cnam.fr,22.134839ms,21.024853ms
client-1.rsx218-dox.cnam.fr,1283,host207.domain64.rsx218-dox.cnam.fr,20.70734ms,21.024606ms
client-1.rsx218-dox.cnam.fr,1284,host157.domain0.rsx218-dox.cnam.fr,32.727401ms,21.033720ms
client-1.rsx218-dox.cnam.fr,1285,host36.domain61.rsx218-dox.cnam.fr,17.91868ms,21.031295ms
client-1.rsx218-dox.cnam.fr,1286,host125.domain209.rsx218-dox.cnam.fr,21.325094ms,21.031523ms
client-1.rsx218-dox.cnam.fr,1287,host77.domain17.rsx218-dox.cnam.fr,19.366703ms,21.030229ms
client-1.rsx218-dox.cnam.fr,1288,host19.domain13.rsx218-dox.cnam.fr,19.577351ms,21.029101ms
client-1.rsx218-dox.cnam.fr,1289,host228.domain46.rsx218-dox.cnam.fr,20.331937ms,21.028559ms
client-1.rsx218-dox.cnam.fr,1290,host126.domain120.rsx218-dox.cnam.fr,21.215985ms,21.028704ms
client-1.rsx218-dox.cnam.fr,1291,host128.domain81.rsx218-dox.cnam.fr,22.466391ms,21.029817ms
client-1.rsx218-dox.cnam.fr,1292,host233.domain144.rsx218-dox.cnam.fr,23.723878ms,21.031902ms
client-1.rsx218-dox.cnam.fr,1293,host136.domain164.rsx218-dox.cnam.fr,24.808549ms,21.034822ms
client-1.rsx218-dox.cnam.fr,1294,host35.domain44.rsx218-dox.cnam.fr,21.222373ms,21.034967ms
client-1.rsx218-dox.cnam.fr,1295,host146.domain127.rsx218-dox.cnam.fr,20.559886ms,21.034599ms
client-1.rsx218-dox.cnam.fr,1296,host190.domain12.rsx218-dox.cnam.fr,21.640541ms,21.035066ms
client-1.rsx218-dox.cnam.fr,1297,host237.domain169.rsx218-dox.cnam.fr,29.251078ms,21.041401ms
client-1.rsx218-dox.cnam.fr,1298,host246.domain38.rsx218-dox.cnam.fr,27.027807ms,21.046012ms
client-1.rsx218-dox.cnam.fr,1299,host219.domain35.rsx218-dox.cnam.fr,29.335184ms,21.052393ms
client-1.rsx218-dox.cnam.fr,1300,host22.domain232.rsx218-dox.cnam.fr,20.987815ms,21.052343ms
client-1.rsx218-dox.cnam.fr,1301,host98.domain142.rsx218-dox.cnam.fr,20.856071ms,21.052192ms
client-1.rsx218-dox.cnam.fr,1302,host130.domain217.rsx218-dox.cnam.fr,19.740399ms,21.051184ms
client-1.rsx218-dox.cnam.fr,1303,host69.domain168.rsx218-dox.cnam.fr,18.687473ms,21.049370ms
client-1.rsx218-dox.cnam.fr,1304,host44.domain129.rsx218-dox.cnam.fr,37.859205ms,21.062261ms
client-1.rsx218-dox.cnam.fr,1305,host66.domain194.rsx218-dox.cnam.fr,25.192707ms,21.065425ms
client-1.rsx218-dox.cnam.fr,1306,host195.domain59.rsx218-dox.cnam.fr,18.672121ms,21.063593ms
client-1.rsx218-dox.cnam.fr,1307,host124.domain223.rsx218-dox.cnam.fr,19.860214ms,21.062672ms
client-1.rsx218-dox.cnam.fr,1308,host69.domain44.rsx218-dox.cnam.fr,20.849465ms,21.062508ms
client-1.rsx218-dox.cnam.fr,1309,host177.domain48.rsx218-dox.cnam.fr,18.631102ms,21.060651ms
client-1.rsx218-dox.cnam.fr,1310,host198.domain108.rsx218-dox.cnam.fr,19.018917ms,21.059092ms
client-1.rsx218-dox.cnam.fr,1311,host235.domain242.rsx218-dox.cnam.fr,21.141367ms,21.059154ms
client-1.rsx218-dox.cnam.fr,1312,host62.domain249.rsx218-dox.cnam.fr,19.791045ms,21.058187ms
client-1.rsx218-dox.cnam.fr,1313,host104.domain246.rsx218-dox.cnam.fr,17.69348ms,21.055625ms
client-1.rsx218-dox.cnam.fr,1314,host241.domain169.rsx218-dox.cnam.fr,20.113074ms,21.054907ms
client-1.rsx218-dox.cnam.fr,1315,host110.domain221.rsx218-dox.cnam.fr,19.498691ms,21.053723ms
client-1.rsx218-dox.cnam.fr,1316,host165.domain35.rsx218-dox.cnam.fr,18.417892ms,21.051720ms
client-1.rsx218-dox.cnam.fr,1317,host8.domain15.rsx218-dox.cnam.fr,36.751367ms,21.063640ms
client-1.rsx218-dox.cnam.fr,1318,host58.domain120.rsx218-dox.cnam.fr,20.880095ms,21.063501ms
client-1.rsx218-dox.cnam.fr,1319,host64.domain244.rsx218-dox.cnam.fr,24.681345ms,21.066243ms
client-1.rsx218-dox.cnam.fr,1320,host121.domain90.rsx218-dox.cnam.fr,25.101237ms,21.069300ms
